count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid,final
10,,left-handers,,3.0,7.0,25.23,,,,,0,39930,43391,2561002,
30,healthy,healthy,young,15.0,,24.5,,,,,0,8051,9475,6063348,
19,VM,patients,right-handed,,,,,,,,4,4854,7727,7303278,
17,healthy,healthy,right-handed,,9.0,24.5,21 to 28 years,21.0,28.0,,0,7795,8534,4517841,
17,healthy,participants,right-handed,,10.0,23.3,2.8,,,,0,7797,8935,6971211,
13,healthy,subjects,,,7.0,22.8,3.2,,,,0,7797,8935,6971211,
49,healthy,speakers,monolingual English,,,,,,,,0,7797,8935,6971211,
20,,,,1.0,,21.4,18-31 years,18.0,31.0,,0,16503,17874,6136263,
22,episodic migraine,patients,,1.0,11.0,,,,,,0,3937,6071,8861450,
150,,,,,,,,,,,0,10198,14174,3636085,
28,healthy,older participants,males,13.0,,64.8,5.3,,,,0,21699,25116,7502842,
14,healthy,healthy,,,,22.0,[9 3.5],,,,0,7118,7838,2913324,
70,,,,38.0,32.0,30.9,18-45,18.0,45.0,,0,12931,16402,5737574,
54,healthy,right-handed adults,,26.0,28.0,30.1,,,,,0,12931,16402,5737574,
44,CN,patients,,17.0,0.0,74.18,,0.0,0.0,0.0,0,6643,8742,6955985,
46,EMCI,patients,,19.0,0.0,71.69,,0.0,0.0,0.0,0,6643,8742,6955985,
31,LMCI,patients,,18.0,0.0,72.41,,0.0,0.0,0.0,0,6643,8742,6955985,
26,AD,patients,,11.0,0.0,71.55,,0.0,0.0,0.0,0,6643,8742,6955985,
18,healthy,participants,right handed native English speakers,,11.0,25.1,,,,,0,9355,9775,2625448,
20,schizophrenia,patients,,,,,,,,,0,8699,11167,3590462,
13,healthy,healthy,,,,,,,,,0,8699,11167,3590462,
40,healthy,healthy,,,,,,,,,0,6717,8153,8336636,
26,AN,patients,acutely underweight female,0.0,26.0,,,,,,1,8171,10860,7230250,
5,healthy,healthy,,1.0,4.0,26.8,2.4 years,,,,0,20749,21399,5121604,
100,ADHD,patients,right-handed boys,,,,,,,,0,26277,28135,8589974,
10,,medical students,fourth year,6.0,4.0,25.0,,,,,0,5449,5967,6307659,
46,,,,12.0,34.0,18.7,1621years,16.0,21.0,,0,8226,11557,5328315,
20,,,,,,,,,,,0,8226,11557,5328315,
23,,,,5.0,18.0,18.17,,,,,0,8226,11557,5328315,
23,,,,7.0,16.0,19.22,,,,,0,8226,11557,5328315,
46,,,,,,,,,,,0,8226,11557,5328315,
8,healthy,participants,male,8.0,0.0,,,,,,0,5812,7336,8153184,
48,,boys,right-handed,,,,10-17 years,,,,0,6318,9573,3862268,
19,"ADHD, inattentive/hyperactive-impulsive combined subtype",boys,medication-naive right-handed,19.0,,13.0,"13 years, 1 month [2 years, 6 months]",,,,0,6318,9573,3862268,
29,,healthy control boys,,,,,"13 years, 9 months [1 years, 7 months]",,,,0,6318,9573,3862268,
22,,participants,,11.0,,18.5,18-20,18.0,20.0,,0,13847,15478,3902357,
30,healthy,healthy,,15.0,15.0,27.5,3.6,15.0,15.0,27.5,0,8027,9208,5390711,
100,type 2 diabetes,patients,monozygotic,50.0,50.0,50.0,40-60,40.0,60.0,50.0,0,4226,5321,4903142,
100,no diabetes,healthy,discordant pairs,50.0,50.0,50.0,40-60,40.0,60.0,50.0,0,4226,5321,4903142,
26,BVF,patients,,,,,,,,,0,10089,13832,6690736,
27,,healthy,,,,,,,,,0,10089,13832,6690736,
30,adolescent,participants,adolescent,24.0,6.0,15.7,12-18,12.0,18.0,,0,7516,9334,6699467,
46,healthy,healthy,adults,24.0,22.0,29.65,21 to 55 years,21.0,55.0,,0,9595,11517,4382275,
32,healthy,healthy,,15.0,17.0,18.7,18-20,18.0,20.0,,0,7625,9229,4306292,
90,anxious and non-anxious,adolescents and adults,,,,,,,,,0,6971,10260,4466042,
26,healthy,young,,8.0,18.0,27.35,18-35,18.0,35.0,,0,15330,17508,4709422,
24,healthy,older,,6.0,18.0,71.0,64-83,64.0,83.0,,0,15330,17508,4709422,
17,lifelong PE,patients,,,,,,,,,0,4507,6429,7930883,
11,,healthy,male control volunteers,11.0,,,,,,,0,4507,6429,7930883,
17,obese,patients,high IR,12.0,5.0,30.0,18-40,18.0,40.0,28.0,0,16563,18171,5317178,
17,lean,patients,high IR,4.0,13.0,32.0,20-45,20.0,45.0,30.0,0,16563,18171,5317178,
20,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,7,9920,13087,7309184,
15,patients,healthy,group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,7,9920,13087,7309184,
15,ASD,patients,,,,,,,,,0,7987,8798,4683429,
14,Typically Developing,healthy,,,,,,,,,0,7987,8798,4683429,
31,dyslexia,patients,with phonological deficits,16.0,,9.9,8.8-11.2,8.8,11.2,,0,11752,13616,4054964,
13,normal reading,controls,,,5.0,9.6,9.0-10.5,9.0,10.5,,0,11752,13616,4054964,
25,healthy,healthy,right-handed adults,9.0,0.0,0.0,18-30 years,18.0,30.0,0.0,0,4832,5534,3720617,
24,primary progressive aphasia,participants,,,,,,,,,0,8406,10797,6041563,
16,LOD inpatients,patients,,16.0,0.0,,,,,,0,6325,7629,4331395,
16,age- and sex-matched healthy controls,healthy,,16.0,0.0,,,,,,0,6325,7629,4331395,
3,healthy,volunteers,male,3.0,0.0,35.0,30-40,30.0,40.0,35.0,0,10119,12021,2793371,
12,left chronic shoulder pain,contralateral,,,,,,,,,1,8405,9133,5846304,
12,left chronic shoulder pain,ipsilateral,,,,,,,,,1,8405,9133,5846304,
11,healthy,healthy,,0.0,5.0,24.0,19-37,19.0,37.0,0.0,0,8944,10509,8615877,
25,,participants,,,25.0,,,,,,0,8887,9569,4838301,
70,,,,,,58.4,,,,,0,11222,13576,6737283,
20,healthy,participants,native German speaking,0.0,10.0,24.4,18-31 years,18.0,31.0,,0,9314,9938,5919964,
25,Ph.D. in physics,participants,right-handed adults,23.0,2.0,45.0,2860 years,28.0,60.0,,0,41977,43237,8113248,
12,PVH+VD,patients,VPT young adults,0.0,0.0,,,,,,2,10278,11766,3332056,
17,UPVH,patients,VPT young adults,0.0,0.0,,,,,,2,10278,11766,3332056,
12,,healthy,VPT young adults,0.0,0.0,,,,,,2,10278,11766,3332056,
17,,controls,term-born,0.0,0.0,,,,,,2,10278,11766,3332056,
31,writer's cramp,patients,,,,,,,,,2,6182,8261,4669532,
35,,healthy,,,,,,,,,2,6182,8261,4669532,
11,,patients,A+,,,,,,,,2,6182,8261,4669532,
18,,healthy,A+,,,,,,,,2,6182,8261,4669532,
23,,mothers,,,,44.61,32-64,32.0,64.0,,1,8150,8723,6901698,
23,,adolescent child,,,,13.83,13-14,13.0,14.0,,1,8150,8723,6901698,
741,,,,,,,,,,,0,6861,8770,6987719,
652,,,,,,,,,,,0,6861,8770,6987719,
32,healthy,participants,,,,29.7,1950,,,,0,11113,11564,5603694,
16,healthy,healthy,,8.0,8.0,22.1,0.8,22.1,22.1,22.1,0,4759,5468,4370559,
18,bilateral CTS,patients,,3.0,15.0,45.23,40-50,40.0,50.0,45.3,0,3399,5190,5733863,
30,aMCI,patients,,13.0,17.0,,,,,,3,17808,21134,7554345,
30,healthy,subjects,,14.0,16.0,,,,,,3,17808,21134,7554345,
18,anisometropic amblyopes,patients,,,,23.7,1.9,,,,0,5550,6817,6615160,
18,healthy controls,healthy,,,,25.2,1.8,,,,0,5550,6817,6615160,
41,chronic schizophrenia,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,1,29261,33075,4625212,
42,,HCs,,0.0,0.0,0.0,,0.0,0.0,0.0,1,29261,33075,4625212,
1,motor paralysis,patients,motor paralysis remained present,,,,,,,,4,5719,6957,7292267,
1,motor paralysis,patients,motor paralysis had completely resolved,,,,,,,,4,5719,6957,7292267,
30,,,,,,,,,,,0,31563,34579,4761724,
21,,,,,,,,,,,0,31563,34579,4761724,
105,,fetuses,,64.0,41.0,33.49,20.6-39.6,20.6,39.6,,0,7759,9356,5963507,
40,schizophrenia,patients,outpatients,,,,,,,,0,5293,7113,3906535,
20,,healthy,,,,,,,,,0,5293,7113,3906535,
119,,undergraduate students,,51.0,64.0,20.81,18-24,18.0,24.0,20.81,0,9729,11105,7901076,
14,FTD carrying GRN Thr272fs mutation,patients,,,,,,,,,0,7974,9322,4154688,
16,healthy subjects,healthy,,,,,,,,,0,7974,9322,4154688,
17,asymptomatic carriers of GRN Thr272fs mutation,patients,aGRN+,,,,,,,,0,7974,9322,4154688,
22,non-carriers belonging to the same families,healthy,young healthy controls,,,,,,,,0,7974,9322,4154688,
21,healthy,healthy,undergraduates,,11.0,20.9,18 to 23,18.0,23.0,,0,6097,7063,7202324,
1,DA,patients,Patient Jon,1.0,0.0,32.0,32,32.0,32.0,32.0,0,9741,12298,3905188,
21,,control participants,,10.0,,24.8,18-31,18.0,31.0,,0,9741,12298,3905188,
1,,patients,Patient P01,1.0,,51.0,51,51.0,51.0,,0,9741,12298,3905188,
27,metabolic syndrome,patients,,,3.0,65.7,,,,,0,10474,12424,6908882,
25,healthy,healthy,controls,,11.0,59.2,,,,,0,10474,12424,6908882,
26,premetabolic syndrome,patients,individuals,,8.0,60.8,,,,,0,10474,12424,6908882,
10,healthy,participants,without any previous experience in playing the piano and without any other professional music education,5.0,5.0,27.1,20-41 years,20.0,41.0,,0,6436,7027,1800344,
20,,,,9.0,11.0,24.0,2.9 years,,,,0,30382,32058,3984093,
11,smokers with and without PTSD,participants,,,,,,,,,0,3533,4441,3374941,
12,HCs,healthy,,0.0,7.0,,,,,,0,27838,31720,3815348,
13,individuals with MS,patients,,0.0,12.0,,,,,,0,27838,31720,3815348,
30,probable or definite ALS,patients,,,,,,,,,0,4297,6405,5065224,
15,probable or definite ALS,patients,fMRI,,,,,,,,0,4297,6405,5065224,
29,healthy,controls,,,,,,,,,0,4297,6405,5065224,
14,healthy,controls,fMRI,,,,,,,,0,4297,6405,5065224,
20,healthy,healthy,,7.0,13.0,45.6,24-64 years,24.0,64.0,,0,3501,4223,4547759,
16,TLE,patients,,8.0,8.0,27.53,6.63 years,0.0,0.0,0.0,2,7934,9833,7385240,
20,NCs,healthy,,12.0,0.0,27.19,3.82 years,0.0,0.0,0.0,2,7934,9833,7385240,
50,pwMS,patients,progressive,20.0,30.0,45.0,30-60,30.0,60.0,42.0,0,7515,11184,8249884,
50,HC,healthy,,25.0,25.0,40.0,25-55,25.0,55.0,38.0,0,7515,11184,8249884,
27,experimental,patients,experimental group,5.0,22.0,22.45,21-28,21.0,28.0,,0,13513,15680,8615726,
26,comparison,patients,comparison group,8.0,18.0,22.45,21-28,21.0,28.0,,0,13513,15680,8615726,
24,healthy,participants,young adults,8.0,16.0,25.5,SD=5.63,,,,0,14791,15175,3052361,
22,,,,6.0,,24.3,,,,,0,7387,11126,5148219,
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,0,17198,21184,2233772,
15,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,0,17198,21184,2233772,
112,healthy,healthy,,,,,,,,,0,8073,9624,5205575,
29,,,,12.0,17.0,20.28,,,,,0,7128,7592,4951481,
24,CSA,patients,,16.0,8.0,,,,,,1,4254,5812,8302749,
24,NCs,healthy,,16.0,8.0,,,,,,1,4254,5812,8302749,
11,RA,patients,full IED,6.0,0.0,,,,,,0,8697,12445,5037197,
11,RA,patients,subclinical IED,5.0,0.0,,,,,,0,8697,12445,5037197,
14,healthy,controls,,14.0,0.0,,,,,,0,8697,12445,5037197,
18,RA,participants,,9.0,0.0,,,,,,0,8697,12445,5037197,
31,MS-patients,patients,CIS,,,,,,,,1,5383,7087,3422320,
16,MS-patients,patients,relapsing remitting,,,,,,,,1,5383,7087,3422320,
5,MS-patients,patients,secondary progressive,,,,,,,,1,5383,7087,3422320,
31,,healthy,,,,,,,,,1,5383,7087,3422320,
27,ADHD,boys,,27.0,0.0,14.0,12-17,12.0,17.0,14.0,0,11980,14420,7306625,
17,neurologically normal,healthy,,11.0,,22.5,3.4,19.31,,,0,10300,10997,4887503,
31,healthy,healthy,,10.0,21.0,4278.0,IQR = 5872,,,,0,5879,7158,4661275,
654,SAD,SAD groups,,,,,,,,,0,11380,14568,8196988,
594,control,control groups,,,,,,,,,0,11380,14568,8196988,
301,early adolescents,participants,pn-TTC,,,,,,,,0,31149,32101,6345858,
8,,female friends,,,8.0,26.4,2.5,,,,0,6372,7407,4389358,
29,healthy,healthy,,14.0,15.0,22.76,2.63 years,0.0,0.0,0.0,0,8743,9462,7472888,
11,PD,patients,,8.0,3.0,65.0,59-75,59.0,75.0,,0,5838,6650,3692521,
11,,healthy,,,,,,,,,0,5838,6650,3692521,
44,patients,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,1,31323,32648,3205481,
44,controls,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,1,31323,32648,3205481,
10,healthy,healthy,,5.0,5.0,25.3,21-28,21.0,28.0,25.3,0,5822,6366,4104703,
32,,,,,,,,,,,0,5873,7053,6970151,
33,,,,,,,,,,,0,5873,7053,6970151,
12,healthy,healthy,young adult,4.0,8.0,26.1,21.7-37.8,21.7,37.8,,0,12577,13391,4410789,
10,"unilateral conversion disorder, sensory subtype",patients,,,10.0,41.0,25-58,25.0,58.0,,0,5282,6237,4215400,
137,healthy,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,8489,9349,7226880,
50,,,,,,,,,,,0,11258,12905,6214650,
14,chronic stroke,patients,unilateral hemispheric impairment,13.0,0.0,54.0,8 years,,,,0,8580,9785,8208881,
60,,,,,,,,,,,0,5871,6680,8215264,
14,,,,7.0,7.0,21.93,19 to 26,19.0,26.0,,0,6058,6713,3783387,
15,autistic,patients,,2.0,,22.4,14-35,14.0,35.0,,0,8812,10026,4596928,
18,non-autistic,healthy,,,3.0,21.72,14-36,14.0,36.0,,0,8812,10026,4596928,
10,,faculty members,right-handed,10.0,,51.0,35-67,35.0,67.0,,0,50624,51397,8505455,
6,,faculty members,physics experts,5.0,1.0,59.5,40-79,40.0,79.0,,0,50624,51397,8505455,
16,healthy,participants,right-handed,,9.0,24.8,,,,,0,8327,8821,4124704,
21,healthy,healthy,,9.0,12.0,23.7,,0.0,0.0,0.0,0,5318,5866,3985424,
93,,participants,,,,,,,,,1,14580,16577,7746820,
30,NCAA Division I varsity athletes,athletes,male,30.0,0.0,20.2,1.5 years,20.2,21.7,20.2,0,9457,11545,7822072,
18,soccer players,athletes,male,18.0,0.0,,,,,,0,9457,11545,7822072,
4,cross-country runners,athletes,male,4.0,0.0,,,,,,0,9457,11545,7822072,
8,golfers,athletes,male,8.0,0.0,,,,,,0,9457,11545,7822072,
2,athletes,athletes,male,2.0,0.0,,,,,,0,9457,11545,7822072,
13,soccer players,athletes,female,0.0,13.0,,,,,,0,9457,11545,7822072,
11,controls,athletes,female,0.0,11.0,,,,,,0,9457,11545,7822072,
24,athletes,athletes,male,24.0,0.0,,,,,,0,9457,11545,7822072,
33,healthy,healthy,,16.0,17.0,25.6,21-30,21.0,30.0,24.0,0,5022,5452,3832610,
30,NC,healthy,,,,,,,,,0,5633,6430,6174248,
33,EMCI,patients,,,,,,,,,0,5633,6430,6174248,
32,LMCI,patients,,,,,,,,,0,5633,6430,6174248,
29,AD,patients,,,,,,,,,0,5633,6430,6174248,
24,GAD,patients,adolescents,,,,,,,,0,6788,9317,5529377,
16,,healthy,comparison subjects,,,,,,,,0,6788,9317,5529377,
33,healthy,participants,neurologically and psychiatrically healthy subjects,,19.0,23.8,,,,,0,8337,8783,4392699,
291,healthy,patients,control,150.0,141.0,35.0,20-50,20.0,50.0,30.0,1,7423,9870,5066805,
45,controls,healthy,elderly,,,,,,,,0,7732,10149,4131189,
36,MCI,patients,elderly,,,,,,,,0,7732,10149,4131189,
27,child,musically trained,,7.0,8.0,10.9,9-12 yrs,9.0,12.0,,0,15801,16439,4061064,
12,child,untrained,,4.0,8.0,10.9,9-12 yrs,9.0,12.0,,0,15801,16439,4061064,
20,CLBP,patients,Group 1,,,,,,,,0,6760,8419,8828077,
20,,healthy,Group 2,,,,,,,,0,6760,8419,8828077,
8,TBI,patients,adult,5.0,3.0,36.37,23-50,23.0,50.0,,0,8063,10391,4801860,
61,,participants,female,,61.0,23.0,,,,,0,9587,10845,6691771,
33,MDD,patients,,12.0,21.0,36.1,18 to 65,18.0,65.0,36.19,0,8038,10131,6070691,
26,HCs,healthy,,10.0,16.0,33.9,18 to 65,18.0,65.0,33.91,0,8038,10131,6070691,
20,PNES,patients,,7.0,0.0,19.65,7.56 years,0.0,0.0,0.0,0,20149,21796,4480007,
20,controls,healthy,,8.0,0.0,21.85,1.70 years,0.0,0.0,0.0,0,20149,21796,4480007,
19,healthy,healthy,,13.0,6.0,21.5,21-25,21.0,25.0,22.0,0,5995,6526,5498521,
16,diet participants,patients,diet participants,5.0,,40.6,23-52 years,23.0,52.0,,0,7103,10074,3946492,
15,surgical participants,patients,surgical participants,3.0,,41.4,21-56 years,21.0,56.0,,0,7103,10074,3946492,
17,healthy,healthy,nonsmokers,6.0,0.0,27.3,27.2-27.4,27.2,27.4,27.3,0,5684,6905,4264953,
26,healthy,healthy,,0.0,12.0,23.4,4.6 years,0.0,0.0,0.0,0,6805,7479,6315197,
28,healthy,control,adults,,,,,,,,0,9277,9950,4379901,
27,schizophrenia,patients,,,,,,,,,0,9277,9950,4379901,
15,,,,,15.0,24.5,18-31,18.0,31.0,,0,11378,12758,3059891,
15,,,,,15.0,26.7,18-37,18.0,37.0,,0,11378,12758,3059891,
11,,musicians,,6.0,5.0,25.0,3 years,,,,0,10514,11962,4382975,
14,,nonmusicians,,11.0,3.0,25.0,3 years,,,,0,10514,11962,4382975,
14,healthy,young adults,,0.0,10.0,26.0,22-33,22.0,33.0,26.0,0,10983,11789,7670044,
23,typically-developing,patients,girls,,,,,,,,0,26247,28453,6838181,
13,typically-developing,patients,males,,,,,,,,0,26247,28453,6838181,
30,healthy,healthy,,0.0,9.0,22.6,18-27,18.0,27.0,0.0,0,6222,9509,7873197,
51,single attack ON,patients,,9.0,42.0,37.51,13.03 years,,,,0,4445,5937,6306625,
45,recurrent attacks ON,patients,,13.0,32.0,33.8,13.93 years,,,,0,4445,5937,6306625,
49,,healthy,,14.0,35.0,33.57,10.63 years,,,,0,4445,5937,6306625,
30,healthy,healthy,,15.0,15.0,25.0,20-30,20.0,30.0,25.0,4,8799,11882,3805688,
25,cLBP,patients,,,,,,,,,0,6593,7741,7473423,
25,healthy,controls,,,,,,,,,0,6593,7741,7473423,
29,DBDs,patients,youth,,,,,,,,0,8227,10148,5609860,
20,TD,healthy,youth,,,,,,,,0,8227,10148,5609860,
10,ONFH patients,patients,,5.0,5.0,0.0,,0.0,0.0,0.0,1,5876,8300,7527596,
10,healthy controls,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,1,5876,8300,7527596,
23,healthy,healthy,,0.0,13.0,25.9,2.9 years,25.9,28.8,25.9,0,29412,30404,5516034,
12,healthy,healthy,,7.0,0.0,23.8,1.4 years,,,,0,5729,6227,4779507,
29,normal or corrected to normal vision,participants,,6.0,,27.93,,,,,0,9270,11404,6823717,
30,healthy,healthy,,,,,,,,,0,8483,9034,8645564,
7,neurosurgical patients,patients,neurosurgical patients,4.0,3.0,55.57,9.94-161,9.94,161.0,,0,16280,20251,4612670,
18,normal hearing,adults,college-level educated,,11.0,,19-28,19.0,28.0,,0,49157,49849,3429427,
25,OR,patients,,14.0,11.0,,,,,,0,5543,7837,4341570,
28,OP,patients,,14.0,14.0,,,,,,0,5543,7837,4341570,
24,patients,patients,,20.0,4.0,5.22,,0.0,0.0,0.0,0,5447,6497,6820158,
39,healthy,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,5447,6497,6820158,
32,healthy,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,5447,6497,6820158,
18,healthy,participants,right-handed,,9.0,,20-24,20.0,24.0,,0,7459,8111,5868121,
24,,,,11.0,13.0,24.0,1936,19.0,36.0,,0,17293,18455,3958452,
50,multiple sclerosis,patients,CIS,20.0,30.0,35.0,25-50,25.0,50.0,30.0,0,5790,8822,3878376,
50,healthy,healthy,,25.0,25.0,40.0,30-55,30.0,55.0,45.0,0,5790,8822,3878376,
10,psychiatrically and medically healthy,healthy,right-handed males,10.0,0.0,28.5,unknown,0.0,0.0,0.0,0,8264,9608,5043643,
32,healthy,healthy,young individuals,18.0,,30.16,20-39,20.0,39.0,,0,8603,9743,8548369,
45,healthy,healthy,,,23.0,22.81,,,,,0,8509,9679,7267910,
19,healthy,healthy,,0.0,0.0,28.0,,0.0,0.0,0.0,0,4336,4675,3412736,
20,normal,volunteers,right-handed,9.0,11.0,26.5,18-30,18.0,30.0,25.0,0,12651,13281,2694932,
38,OCD,patients,,11.0,7.0,,,,,,0,8929,12123,6051311,
34,healthy,controls,,,,,,,,,0,8929,12123,6051311,
12,MCI,patients,,12.0,0.0,0.0,,0.0,0.0,0.0,0,9924,11199,4072601,
12,healthy,control subjects,age-matched,0.0,0.0,0.0,,0.0,0.0,0.0,0,9924,11199,4072601,
14,control,healthy,,0.0,8.0,36.4,s.d. 10.5 years,,,,1,9036,11916,4076213,
14,left mesial TLE,patients,,0.0,7.0,34.3,s.d. 6.6 years,,,,1,9036,11916,4076213,
10,,participants,,0.0,10.0,,18-65,18.0,65.0,,0,5079,6385,2697279,
27,healthy,Group 1,fMRI experiment,0.0,0.0,0.0,,0.0,0.0,0.0,0,10406,12404,7927301,
24,healthy,Group 2,rTMS experiment,0.0,0.0,0.0,,0.0,0.0,0.0,0,10406,12404,7927301,
24,healthy,Group 3,rTMS experiment,0.0,0.0,0.0,,0.0,0.0,0.0,0,10406,12404,7927301,
74,LEV,patients,LEV,0.0,0.0,,,,,,2,6453,8441,6216427,
68,LTG,patients,LTG,0.0,0.0,,,,,,2,6453,8441,6216427,
51,CBZ,patients,CBZ,0.0,0.0,,,,,,2,6453,8441,6216427,
42,,healthy,CTR,0.0,0.0,,,,,,2,6453,8441,6216427,
15,healthy,healthy,,10.0,0.0,33.46,8.5 years,0.0,0.0,0.0,0,5473,6256,5870359,
18,blast-related MTBI,patients,male,18.0,0.0,,,,,,0,4498,6605,3905226,
18,no reported history of MTBI,healthy,male,18.0,0.0,,,,,,0,4498,6605,3905226,
59,,children,righthanded,22.0,27.0,9.29,6.7-12.2,6.7,12.2,,0,12138,13183,7469830,
14,healthy,healthy,,8.0,6.0,24.5,12 years,12.0,12.0,12.0,0,7590,8123,2065898,
60,,,,35.0,25.0,15.68,1.00,15.65,15.73,1.01,0,17273,17592,4720749,
40,healthy,healthy,,,,,,,,,0,7052,8097,3178646,
30,,healthy,,16.0,,,,,,,0,7040,10573,3116731,
20,,patients,,9.0,,,,,,,0,7040,10573,3116731,
19,MDD,patients,right-handed,8.0,11.0,,,,,,1,9170,10841,4871416,
19,,healthy,,,,,,,,,1,9170,10841,4871416,
26,,participants,,,,20.9,18-28,18.0,28.0,,0,10610,11217,3954845,
12,controls,healthy,,6.0,6.0,10.0,8-12,8.0,12.0,10.0,0,12001,14211,4375638,
16,dyslexics,patients,,8.0,8.0,11.0,9-13,9.0,13.0,11.0,0,12001,14211,4375638,
369,PD/AG,patients,,,,,,,,,0,8346,11561,4270311,
184,,,Exposure sample,,,,,,,,0,8346,11561,4270311,
364,,,BAT t1 sample,,,,,,,,0,8346,11561,4270311,
245,,,BAT t2 sample,,,,,,,,0,8346,11561,4270311,
89,,,fMRI sample,,,,,,,,0,8346,11561,4270311,
140,ischemic stroke patients,treatment,,,,,,,,,0,11781,13821,8192216,
138,ischemic stroke patients,control,,,,,,,,,0,11781,13821,8192216,
13,healthy,healthy,,,6.0,23.92,,,,,0,12673,13331,6755563,
30,healthy,healthy,,0.0,0.0,0.0,,0.0,0.0,0.0,0,9311,11660,6733998,
30,clinical,patients,,0.0,0.0,0.0,,0.0,0.0,0.0,0,9311,11660,6733998,
22,,participants,,,,,18 to 55 years,18.0,55.0,,0,7718,8462,5592780,
16,AD,patients,,,,,,,,,0,11100,12914,5715339,
16,aMCI,patients,,,,,,,,,0,11100,12914,5715339,
16,NE,healthy,aged,,,,,,,,0,11100,12914,5715339,
26,,participants,Navigation experiment,,,,,,,,0,32579,34292,4458840,
60,,participants,Resting-state dataset,,,,,,,,0,32579,34292,4458840,
21,,participants,Spatial and non-spatial stimulation,,,,,,,,0,32579,34292,4458840,
44,healthy,healthy,,18.0,26.0,23.96,18-42,18.0,42.0,,0,9786,12027,5655021,
23,healthy,healthy,,0.0,14.0,24.7,20-37,20.0,37.0,24.0,0,17556,18184,6790302,
10,simulated,subjects,simulated,5.0,5.0,30.0,20-40,20.0,40.0,30.0,0,35474,37672,4971081,
14,idiopathic PD,patients,right-handed,,,,,,,,0,4981,6657,4299805,
17,,healthy,right-handed,,,,,,,,0,4981,6657,4299805,
5,,,,2.0,3.0,30.4,23-40,23.0,40.0,,0,10205,10917,5607552,
20,,,,10.0,10.0,23.6,20-32,20.0,32.0,,0,10205,10917,5607552,
60,healthy,healthy,,30.0,30.0,23.8,SD: 23.8-4.5,23.8,28.3,24.5,0,7458,9373,8152828,
36,,,Group 1,18.0,18.0,25.5,SD: 25.5-6.0,25.5,31.5,26.0,0,7458,9373,8152828,
24,,,Group 2,12.0,12.0,22.9,SD: 22.9,22.9,22.9,22.9,0,7458,9373,8152828,
15,,,,,,,,,,,0,7261,7656,3784977,
20,,,,,,,,,,,0,4581,5304,3689691,
12,,young adults,,4.0,8.0,25.3,3.2,,,,0,6446,7089,4086026,
30,,,,15.0,15.0,21.92,18-25,18.0,25.0,,0,10590,11229,8740448,
30,healthy,patients,male,30.0,0.0,25.0,20-30,20.0,30.0,25.0,0,6997,8246,8517525,
45,,,,,,,,,,,0,25743,26956,5472615,
19,healthy,healthy,,8.0,4.0,23.4,20-30,20.0,30.0,,0,12599,13600,8415783,
17,normal hearing,participants,right-handed,8.0,9.0,27.0,21-44,21.0,44.0,,0,9778,10639,3430931,
25,,young adults,,18.0,7.0,25.4,2.7 years,,,,0,11398,13434,7668216,
21,,older adults,,8.0,13.0,73.0,3.9 years,,,,0,11398,13434,7668216,
41,bipolar depressive,patients,,,,,,,,,0,6622,8293,8032940,
20,bipolar manic,patients,,,,,,,,,0,6622,8293,8032940,
42,,healthy,,,,,,,,,0,6622,8293,8032940,
26,,,,16.0,,35.9,27-55,27.0,55.0,,0,17741,18355,3237491,
26,,appraisal support group,,,,,,,,,0,9494,10798,6688450,
26,,emotional support group,,,,,,,,,0,9494,10798,6688450,
29,,no support group,,,,,,,,,0,9494,10798,6688450,
27,,participants,,,,,,,,,0,49382,50065,8677754,
27,,participants,,,,,,,,,0,49382,50065,8677754,
52,,participants,,,,,,,,,0,49382,50065,8677754,
98,schizophrenia,patients,in-patients,,,,,,,,0,5540,7142,4460906,
91,,healthy,comparison subjects,,,,,,,,0,5540,7142,4460906,
40,,,,,,,,,,,0,16291,17618,4710636,
15,upperlimb CRPS,patients,,,,,,,,,0,6346,9386,7416050,
30,painfree healthy controls,healthy,,,,,,,,,0,6346,9386,7416050,
15,women with a history of CA,patients,,,,,,,,,0,10989,12672,5540826,
17,women with no history of trauma,healthy,,,,,,,,,0,10989,12672,5540826,
24,,,,0.0,0.0,,,,,,0,14616,15178,8336692,
8,healthy,healthy,,8.0,9.0,36.0,22-61,22.0,61.0,,0,21404,23200,4814690,
14,poststroke patients,patients,,8.0,6.0,44.0,19-64,19.0,64.0,,0,21404,23200,4814690,
26,MSA-P,patients,,,,,,,,,0,6978,8823,5554370,
31,PD,patients,,,,,,,,,0,6978,8823,5554370,
30,normal,subjects,,,,,,,,,0,6978,8823,5554370,
