count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid,final
36,healthy,patients,college students,,,20.45,3.66,,,,,5055,5603,4957514,
46,vegetative state/unresponsive wakefulness syndrome (VS/UWS),patients,Beijing 750,,,,,,,,,10008,13186,6145856,
17,minimally conscious state (MCS),patients,Beijing 750,,,,,,,,,10008,13186,6145856,
20,vegetative state/unresponsive wakefulness syndrome (VS/UWS),patients,Beijing HDxt,,,,,,,,,10008,13186,6145856,
5,minimally conscious state (MCS),patients,Beijing HDxt,,,,,,,,,10008,13186,6145856,
16,vegetative state/unresponsive wakefulness syndrome (VS/UWS),patients,Guangzhou HDxt,,,,,,,,,10008,13186,6145856,
8,minimally conscious state (MCS),patients,Guangzhou HDxt,,,,,,,,,10008,13186,6145856,
30,,healthy,Beijing 750,,,,,,,,,10008,13186,6145856,
10,,healthy,Beijing HDxt,,,,,,,,,10008,13186,6145856,
19,,healthy,,10.0,9.0,9.51,,,,,,7758,8877,7551257,
10,,healthy,,5.0,5.0,9.51,,,,,,7758,8877,7551257,
30,,healthy,young German native speakers,,,,,,,,,9559,10557,7721236,
19,chronic MJ smokers,patients,,,,,,,,,,12480,15048,4674830,
7,HC,patients,female,9.0,7.0,,,,,,,25390,26865,5552678,
2,PA,patients,female,8.0,2.0,,,,,,,25390,26865,5552678,
1,SH,patients,female,3.0,1.0,,,,,,,25390,26865,5552678,
23,dependent cigarette smokers,patients,,15.0,8.0,25.48,19-36,19.0,36.0,,,7648,9505,6477654,
23,,healthy,,10.0,13.0,24.74,19-40,19.0,40.0,,,7648,9505,6477654,
41,,healthy,typical adults,19.0,22.0,24.5,5 years,,,,,11393,12223,3381445,
56,,healthy,,,,,,,,,,8290,10405,6987884,
41,,healthy,,,,,,,,,,8290,10405,6987884,
34,,healthy,,,,21.8,,,,,,6361,6888,5577855,
27,tinnitus,patients,,,,,,,,,2.0,14445,14781,6620714,
27,healthy,controls,,,,,,,,,2.0,14445,14781,6620714,
24,,healthy,,8.0,16.0,22.2,22.2-26,22.2,26.0,,,26634,27642,7645615,
24,,healthy,,,,23.2,,,,,,16366,16961,5944011,
14,healthy,patients,females,0.0,14.0,37.0,28 years,30.0,45.0,37.0,,7972,10469,6153347,
28,CNSP,patients,,,,,,,,,,4937,6259,7172875,
25,,healthy,,,,,,,,,,4937,6259,7172875,
16,,healthy,,8.0,8.0,25.5,,,,,,8443,9186,4786208,
31,healthy,participants,right-handed,,,30.0,,,,,,5312,5865,3688684,
30,,healthy,adult volunteers,12.0,18.0,29.0,7.8,20.0,47.0,29.0,,5092,5801,4151069,
20,,healthy,,12.0,8.0,24.4,19-35,19.0,35.0,,,7853,8437,3147157,
38,,healthy,,,,,,,,,,8835,10420,8864087,
28,MtFs,patients,hormonally untreated,0.0,28.0,,,,,,,9398,12041,5434195,
21,,healthy,,21.0,20.0,,,,,,,9398,12041,5434195,
64,,healthy,,,,,,,,,,8339,11936,5546115,
20,,healthy,,,,,,,,,,9247,10055,7014820,
361,,healthy,,,,,,,,,,9247,10055,7014820,
22,healthy,patients,,10.0,12.0,24.68,,,,,,5546,6746,8421698,
27,mild TBI,patients,,,,,,,,,1.0,17342,18977,4427352,
10,orthopedic controls,controls,,,,,,,,,1.0,17342,18977,4427352,
9,,healthy,,,,,,,,,1.0,17342,18977,4427352,
86,ASD,patients,preschool boys,86.0,0.0,,,,,,,5847,6869,8019812,
54,,healthy,age-matched boys,54.0,0.0,,,,,,,5847,6869,8019812,
150,MwoA,patients,,,,,,,,,,14998,15926,5447510,
46,,healthy,,,,,,,,,,14998,15926,5447510,
26,at-risk,participants,boys,13.0,13.0,5.0,5-6,5.0,6.0,5.5,,21577,25082,4273608,
29,,healthy,,15.0,14.0,,,,,,,21577,25082,4273608,
11,dyslexia,children,boys,5.0,6.0,,,,,,,21577,25082,4273608,
18,typical,children,boys,10.0,8.0,,,,,,,21577,25082,4273608,
18,,healthy,,8.0,10.0,23.3,18-30,18.0,30.0,,,7886,8906,7716432,
20,coma,patients,1,,,,,,,,,5959,6932,6472252,
20,,healthy,,,,,,,,,,5959,6932,6472252,
33,,healthy,young volunteers,14.0,17.0,24.83,24.83.3 years,24.83,24.83,24.83,,26727,27898,5772468,
1,healthy,patients,group1,10.0,15.0,45.0,30-60,30.0,60.0,40.0,3.0,16040,17781,3702497,
2,patients,patients,group2,5.0,8.0,55.0,50-60,50.0,60.0,55.0,3.0,16040,17781,3702497,
20,stroke,patients,stem cells,10.0,10.0,55.0,40-70,40.0,70.0,50.0,1.0,8229,9235,3908296,
30,hemorrhagic stroke with cognitive impairment,patients,,,,,,,,,2.0,7436,8878,7506052,
28,,healthy,,14.0,14.0,22.1,1930 years,19.0,30.0,,,4522,5590,2695008,
30,RE,patients,,12.0,18.0,9.6,6-13 years,6.0,13.0,9.6,,5403,7371,4163434,
20,healthy,controls,,10.0,10.0,9.55,,,,,,5403,7371,4163434,
60,,healthy,adult male,60.0,0.0,,,,,,,5226,5904,5964831,
18,,healthy,,6.0,12.0,26.0,18-46,18.0,46.0,,,9327,9948,3755273,
30,,healthy,,30.0,0.0,,2030 years,,,,,6849,8384,7779587,
77,Primary insomnia,patients,,,,,,,,,1.0,5885,8409,7994340,
17,,healthy,Chinese males,17.0,0.0,29.4,25-40,25.0,40.0,30.0,,7417,8391,4379998,
16,drug-resistant epilepsy,patients,,10.0,6.0,,541years,,,,1.0,10021,11023,7871792,
23,left TLE,fMRI,,,,,,,,,1.0,7002,8247,8863287,
9,right TLE,fMRI,,,,,,,,,1.0,7002,8247,8863287,
17,lesional left TLE,fMRI,subgroup,,,,,,,,1.0,7002,8247,8863287,
7,lesional right TLE,fMRI,subgroup,,,,,,,,1.0,7002,8247,8863287,
6,left MRI negative TLE,fMRI,subgroup,,,,,,,,1.0,7002,8247,8863287,
2,right MRI negative TLE,fMRI,,,,,,,,,1.0,7002,8247,8863287,
6,lesional left,correlational analysis,,,,,,,,,1.0,7002,8247,8863287,
6,lesional right TLE,correlational analysis,,,,,,,,,1.0,7002,8247,8863287,
23,left TLE,FC,,,,,,,,,1.0,7002,8247,8863287,
9,right TLE,FC,,,,,,,,,1.0,7002,8247,8863287,
17,lesional left TLE,FC,subgroup,,,,,,,,1.0,7002,8247,8863287,
7,lesional right TLE,FC,subgroup,,,,,,,,1.0,7002,8247,8863287,
6,left MRI negative TLE,FC,subgroup,,,,,,,,1.0,7002,8247,8863287,
24,,healthy,,10.0,14.0,29.5,18-45,18.0,45.0,28.5,,53320,54093,6759632,
30,,healthy,,14.0,16.0,24.2,,,,,,8129,8933,6650750,
41,healthy,children,German-speaking,8.0,33.0,6.93,0.45,,,,1.0,11870,13127,7457077,
32,typical,children,>25th percentile,8.0,24.0,6.93,0.45,,,,1.0,11870,13127,7457077,
15,poor readers,children,<25th percentile,8.0,7.0,6.9,0.47,,,,1.0,11870,13127,7457077,
63,BD,patients,,,,,,,,,,7274,10023,6492163,
74,,healthy,,,,,,,,,,7274,10023,6492163,
80,,healthy,,,,,,,,,,7274,10023,6492163,
41,BD,euthymic patients,,,,,,,,,,7274,10023,6492163,
25,,healthy,,,,,,,,,,7274,10023,6492163,
46,,healthy,,,,,,,,,,7274,10023,6492163,
34,AD,patients,,,,,,,,,,8662,10491,5905235,
41,,healthy,,,,,,,,,,8662,10491,5905235,
16,ASD,patients,,16.0,0.0,13.0,8-18,8.0,18.0,13.0,,7481,9124,5279905,
16,,healthy,,16.0,0.0,,,,,,,7481,9124,5279905,
16,healthy,patients,native Korean speaking,7.0,9.0,23.4,2.5 years,23.4,25.9,23.4,,7301,8082,5593184,
28,,healthy,,10.0,18.0,24.5,,,,,,4132,6315,3280262,
32,,healthy,,14.0,18.0,24.97,,,,,,13016,13611,4870472,
42,,healthy,,20.0,21.0,22.6,18-33 years,18.0,33.0,,,40659,41338,6920387,
16,,healthy,controls,8.0,8.0,65.0,50-80,50.0,80.0,68.0,,9812,12372,4753805,
14,aMCI,patients,aMCI participants,6.0,8.0,72.0,60-85,60.0,85.0,74.0,,9812,12372,4753805,
22,PI,patients,,,,,,,,,,4177,5724,7082749,
20,,healthy,,,,,,,,,,4177,5724,7082749,
22,,healthy,,8.0,14.0,25.64,19.2 - 36.0,19.2,36.0,,,8838,9406,3443433,
17,MS,patients,,,,,,,,,,4896,6737,6094992,
13,healthy,controls,,,,,,,,,,4896,6737,6094992,
7,healthy,participants,adult,1.0,6.0,24.5,23-26,23.0,26.0,24.0,,8005,9978,4433098,
25,,healthy,,12.0,13.0,23.8,,,,,,9309,10455,4075343,
63,IGD,patients,,,,,,,,,,5991,8376,4933876,
22,,healthy,,,,,,,,,,5991,8376,4933876,
24,,healthy,,8.0,16.0,22.9,18-31,18.0,31.0,,,10838,12163,5436813,
24,acquired unilateral upper-limb amputation,patients,,19.0,5.0,44.67,SD: 44.67  8.33,,,,1.0,7197,8794,8329664,
24,,healthy,,,,,,,,,1.0,7197,8794,8329664,
1,cLBP,patients,Group 1,,,,,,,,,6419,8803,7710896,
1,,healthy,Group 2,,,,,,,,,6419,8803,7710896,
20,,healthy,,11.0,9.0,21.9,19-28 years,19.0,28.0,,,16994,17853,2583150,
14,,healthy,,4.0,10.0,67.93,55 to 76,55.0,76.0,,1.0,39306,42648,3169575,
20,AR patients,patients,AR patients,,,,,,,,1.0,6111,7633,8317644,
20,,healthy,HCs,,,,,,,,1.0,6111,7633,8317644,
15,,healthy,,,,,,,,,,9250,13221,5933734,
24,alcohol dependent,patients,,,,,,,,,,8047,10982,4473266,
70,,healthy,,,,,,,,,,8047,10982,4473266,
20,,healthy,,7.0,13.0,25.53,,,,,,39930,43391,2561002,
10,,healthy,,4.0,6.0,25.82,,,,,,39930,43391,2561002,
10,,healthy,,3.0,7.0,25.23,,,,,,39930,43391,2561002,
30,,healthy,young,15.0,15.0,24.5,,,,,,8051,9475,6063348,
19,VM,patients,right-handed,,,,,,,,4.0,4854,7727,7303278,
17,,healthy,right-handed,8.0,9.0,24.5,21 to 28 years,21.0,28.0,,,7795,8534,4517841,
17,healthy,participants,right-handed,7.0,10.0,23.3,2.8,,,,,7797,8935,6971211,
13,healthy,subjects,,6.0,7.0,22.8,3.2,,,,,7797,8935,6971211,
49,healthy,speakers,monolingual English,,,,,,,,,7797,8935,6971211,
20,,healthy,,1.0,19.0,21.4,18-31 years,18.0,31.0,,,16503,17874,6136263,
22,episodic migraine,patients,,1.0,11.0,,,,,,,3937,6071,8861450,
150,,healthy,,,,,,,,,,10198,14174,3636085,
28,healthy,older participants,males,13.0,15.0,64.8,5.3,,,,,21699,25116,7502842,
14,,healthy,,,,22.0,[9 3.5],,,,,7118,7838,2913324,
70,,healthy,,38.0,32.0,30.9,18-45,18.0,45.0,,,12931,16402,5737574,
54,healthy,right-handed adults,,26.0,28.0,30.1,,,,,,12931,16402,5737574,
44,CN,patients,,17.0,27.0,74.18,,,,,,6643,8742,6955985,
46,EMCI,patients,,19.0,27.0,71.69,,,,,,6643,8742,6955985,
31,LMCI,patients,,18.0,13.0,72.41,,,,,,6643,8742,6955985,
26,AD,patients,,11.0,15.0,71.55,,,,,,6643,8742,6955985,
18,healthy,participants,right handed native English speakers,7.0,11.0,25.1,,,,,,9355,9775,2625448,
20,schizophrenia,patients,,,,,,,,,,8699,11167,3590462,
13,,healthy,,,,,,,,,,8699,11167,3590462,
40,,healthy,,,,,,,,,,6717,8153,8336636,
26,AN,patients,acutely underweight female,0.0,26.0,,,,,,1.0,8171,10860,7230250,
5,,healthy,,1.0,4.0,26.8,2.4 years,,,,,20749,21399,5121604,
100,ADHD,patients,right-handed boys,,,,,,,,,26277,28135,8589974,
10,,healthy,fourth year,6.0,4.0,25.0,,,,,,5449,5967,6307659,
46,,healthy,,12.0,34.0,18.7,1621years,16.0,21.0,,,8226,11557,5328315,
20,,healthy,,,,,,,,,,8226,11557,5328315,
23,,healthy,,5.0,18.0,18.17,,,,,,8226,11557,5328315,
23,,healthy,,7.0,16.0,19.22,,,,,,8226,11557,5328315,
46,,healthy,,,,,,,,,,8226,11557,5328315,
8,healthy,participants,male,8.0,0.0,,,,,,,5812,7336,8153184,
48,,healthy,right-handed,,,,10-17 years,,,,,6318,9573,3862268,
19,"ADHD, inattentive/hyperactive-impulsive combined subtype",boys,medication-naive right-handed,19.0,0.0,13.0,"13 years, 1 month [2 years, 6 months]",,,,,6318,9573,3862268,
29,,healthy,,,,,"13 years, 9 months [1 years, 7 months]",,,,,6318,9573,3862268,
22,,healthy,,11.0,11.0,18.5,18-20,18.0,20.0,,,13847,15478,3902357,
30,,healthy,,15.0,15.0,27.5,3.6,15.0,15.0,27.5,,8027,9208,5390711,
100,type 2 diabetes,patients,monozygotic,50.0,50.0,50.0,40-60,40.0,60.0,50.0,,4226,5321,4903142,
100,,healthy,discordant pairs,50.0,50.0,50.0,40-60,40.0,60.0,50.0,,4226,5321,4903142,
26,BVF,patients,,,,,,,,,,10089,13832,6690736,
27,,healthy,,,,,,,,,,10089,13832,6690736,
30,adolescent,participants,adolescent,24.0,6.0,15.7,12-18,12.0,18.0,,,7516,9334,6699467,
46,,healthy,adults,24.0,22.0,29.65,21 to 55 years,21.0,55.0,,,9595,11517,4382275,
32,,healthy,,15.0,17.0,18.7,18-20,18.0,20.0,,,7625,9229,4306292,
90,anxious and non-anxious,adolescents and adults,,,,,,,,,,6971,10260,4466042,
26,healthy,young,,8.0,18.0,27.35,18-35,18.0,35.0,,,15330,17508,4709422,
24,healthy,older,,6.0,18.0,71.0,64-83,64.0,83.0,,,15330,17508,4709422,
17,lifelong PE,patients,,,,,,,,,,4507,6429,7930883,
11,,healthy,male control volunteers,11.0,0.0,,,,,,,4507,6429,7930883,
17,obese,patients,high IR,12.0,5.0,30.0,18-40,18.0,40.0,28.0,,16563,18171,5317178,
17,lean,patients,high IR,4.0,13.0,32.0,20-45,20.0,45.0,30.0,,16563,18171,5317178,
20,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,7.0,9920,13087,7309184,
15,,healthy,group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,7.0,9920,13087,7309184,
15,ASD,patients,,,,,,,,,,7987,8798,4683429,
14,,healthy,,,,,,,,,,7987,8798,4683429,
31,dyslexia,patients,with phonological deficits,16.0,15.0,9.9,8.8-11.2,8.8,11.2,,,11752,13616,4054964,
13,normal reading,controls,,8.0,5.0,9.6,9.0-10.5,9.0,10.5,,,11752,13616,4054964,
25,,healthy,right-handed adults,9.0,16.0,,18-30 years,18.0,30.0,,,4832,5534,3720617,
24,primary progressive aphasia,participants,,,,,,,,,,8406,10797,6041563,
16,LOD inpatients,patients,,16.0,0.0,,,,,,,6325,7629,4331395,
16,,healthy,,16.0,0.0,,,,,,,6325,7629,4331395,
3,healthy,volunteers,male,3.0,0.0,35.0,30-40,30.0,40.0,35.0,,10119,12021,2793371,
12,left chronic shoulder pain,contralateral,,,,,,,,,1.0,8405,9133,5846304,
12,left chronic shoulder pain,ipsilateral,,,,,,,,,1.0,8405,9133,5846304,
11,,healthy,,6.0,5.0,24.0,19-37,19.0,37.0,,,8944,10509,8615877,
25,,healthy,,0.0,25.0,,,,,,,8887,9569,4838301,
70,,healthy,,,,58.4,,,,,,11222,13576,6737283,
20,healthy,participants,native German speaking,10.0,10.0,24.4,18-31 years,18.0,31.0,,,9314,9938,5919964,
25,Ph.D. in physics,participants,right-handed adults,23.0,2.0,45.0,2860 years,28.0,60.0,,,41977,43237,8113248,
12,PVH+VD,patients,VPT young adults,,,,,,,,2.0,10278,11766,3332056,
17,UPVH,patients,VPT young adults,,,,,,,,2.0,10278,11766,3332056,
12,,healthy,VPT young adults,,,,,,,,2.0,10278,11766,3332056,
17,,healthy,term-born,,,,,,,,2.0,10278,11766,3332056,
31,writer's cramp,patients,,,,,,,,,2.0,6182,8261,4669532,
35,,healthy,,,,,,,,,2.0,6182,8261,4669532,
11,,healthy,A+,,,,,,,,2.0,6182,8261,4669532,
18,,healthy,A+,,,,,,,,2.0,6182,8261,4669532,
23,,healthy,,,,44.61,32-64,32.0,64.0,,1.0,8150,8723,6901698,
23,,healthy,,,,13.83,13-14,13.0,14.0,,1.0,8150,8723,6901698,
741,,healthy,,,,,,,,,,6861,8770,6987719,
652,,healthy,,,,,,,,,,6861,8770,6987719,
32,healthy,participants,,,,29.7,1950,,,,,11113,11564,5603694,
16,,healthy,,8.0,8.0,22.1,0.8,22.1,22.1,22.1,,4759,5468,4370559,
18,bilateral CTS,patients,,3.0,15.0,45.23,40-50,40.0,50.0,45.3,,3399,5190,5733863,
30,aMCI,patients,,13.0,17.0,,,,,,3.0,17808,21134,7554345,
30,healthy,subjects,,14.0,16.0,,,,,,3.0,17808,21134,7554345,
18,anisometropic amblyopes,patients,,,,23.7,1.9,,,,,5550,6817,6615160,
18,,healthy,,,,25.2,1.8,,,,,5550,6817,6615160,
41,chronic schizophrenia,patients,,,,,,,,,1.0,29261,33075,4625212,
42,,healthy,,,,,,,,,1.0,29261,33075,4625212,
1,motor paralysis,patients,motor paralysis remained present,,,,,,,,4.0,5719,6957,7292267,
1,motor paralysis,patients,motor paralysis had completely resolved,,,,,,,,4.0,5719,6957,7292267,
30,,healthy,,,,,,,,,,31563,34579,4761724,
21,,healthy,,,,,,,,,,31563,34579,4761724,
105,,healthy,,64.0,41.0,33.49,20.6-39.6,20.6,39.6,,,7759,9356,5963507,
40,schizophrenia,patients,outpatients,,,,,,,,,5293,7113,3906535,
20,,healthy,,,,,,,,,,5293,7113,3906535,
119,,healthy,,51.0,64.0,20.81,18-24,18.0,24.0,20.81,,9729,11105,7901076,
14,FTD carrying GRN Thr272fs mutation,patients,,,,,,,,,,7974,9322,4154688,
16,,healthy,,,,,,,,,,7974,9322,4154688,
17,asymptomatic carriers of GRN Thr272fs mutation,patients,aGRN+,,,,,,,,,7974,9322,4154688,
22,,healthy,young healthy controls,,,,,,,,,7974,9322,4154688,
21,,healthy,undergraduates,10.0,11.0,20.9,18 to 23,18.0,23.0,,,6097,7063,7202324,
1,DA,patients,Patient Jon,1.0,0.0,32.0,32,32.0,32.0,32.0,,9741,12298,3905188,
21,,healthy,,10.0,11.0,24.8,18-31,18.0,31.0,,,9741,12298,3905188,
1,,healthy,Patient P01,1.0,0.0,51.0,51,51.0,51.0,,,9741,12298,3905188,
27,metabolic syndrome,patients,,24.0,3.0,65.7,,,,,,10474,12424,6908882,
25,,healthy,controls,14.0,11.0,59.2,,,,,,10474,12424,6908882,
26,premetabolic syndrome,patients,individuals,18.0,8.0,60.8,,,,,,10474,12424,6908882,
10,healthy,participants,without any previous experience in playing the piano and without any other professional music education,5.0,5.0,27.1,20-41 years,20.0,41.0,,,6436,7027,1800344,
20,,healthy,,9.0,11.0,24.0,2.9 years,,,,,30382,32058,3984093,
11,smokers with and without PTSD,participants,,,,,,,,,,3533,4441,3374941,
12,,healthy,,5.0,7.0,,,,,,,27838,31720,3815348,
13,individuals with MS,patients,,1.0,12.0,,,,,,,27838,31720,3815348,
30,probable or definite ALS,patients,,,,,,,,,,4297,6405,5065224,
15,probable or definite ALS,patients,fMRI,,,,,,,,,4297,6405,5065224,
29,healthy,controls,,,,,,,,,,4297,6405,5065224,
14,healthy,controls,fMRI,,,,,,,,,4297,6405,5065224,
20,,healthy,,7.0,13.0,45.6,24-64 years,24.0,64.0,,,3501,4223,4547759,
16,TLE,patients,,8.0,8.0,27.53,6.63 years,,,,2.0,7934,9833,7385240,
20,,healthy,,12.0,8.0,27.19,3.82 years,,,,2.0,7934,9833,7385240,
50,pwMS,patients,progressive,20.0,30.0,45.0,30-60,30.0,60.0,42.0,,7515,11184,8249884,
50,,healthy,,25.0,25.0,40.0,25-55,25.0,55.0,38.0,,7515,11184,8249884,
27,experimental,patients,experimental group,5.0,22.0,22.45,21-28,21.0,28.0,,,13513,15680,8615726,
26,comparison,patients,comparison group,8.0,18.0,22.45,21-28,21.0,28.0,,,13513,15680,8615726,
24,healthy,participants,young adults,8.0,16.0,25.5,SD=5.63,,,,,14791,15175,3052361,
22,,healthy,,6.0,16.0,24.3,,,,,,7387,11126,5148219,
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,17198,21184,2233772,
15,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,17198,21184,2233772,
112,,healthy,,,,,,,,,,8073,9624,5205575,
29,,healthy,,12.0,17.0,20.28,,,,,,7128,7592,4951481,
24,CSA,patients,,16.0,8.0,,,,,,1.0,4254,5812,8302749,
24,,healthy,,16.0,8.0,,,,,,1.0,4254,5812,8302749,
11,RA,patients,full IED,6.0,5.0,,,,,,,8697,12445,5037197,
11,RA,patients,subclinical IED,5.0,6.0,,,,,,,8697,12445,5037197,
14,healthy,controls,,14.0,0.0,,,,,,,8697,12445,5037197,
18,RA,participants,,9.0,9.0,,,,,,,8697,12445,5037197,
31,MS-patients,patients,CIS,,,,,,,,1.0,5383,7087,3422320,
16,MS-patients,patients,relapsing remitting,,,,,,,,1.0,5383,7087,3422320,
5,MS-patients,patients,secondary progressive,,,,,,,,1.0,5383,7087,3422320,
31,,healthy,,,,,,,,,1.0,5383,7087,3422320,
27,ADHD,boys,,27.0,0.0,14.0,12-17,12.0,17.0,14.0,,11980,14420,7306625,
17,,healthy,,11.0,6.0,22.5,3.4,19.31,,,,10300,10997,4887503,
31,,healthy,,10.0,21.0,4278.0,IQR = 5872,,,,,5879,7158,4661275,
654,SAD,SAD groups,,,,,,,,,,11380,14568,8196988,
594,control,control groups,,,,,,,,,,11380,14568,8196988,
301,early adolescents,participants,pn-TTC,,,,,,,,,31149,32101,6345858,
8,,healthy,,0.0,8.0,26.4,2.5,,,,,6372,7407,4389358,
29,,healthy,,14.0,15.0,22.76,2.63 years,,,,,8743,9462,7472888,
11,PD,patients,,8.0,3.0,65.0,59-75,59.0,75.0,,,5838,6650,3692521,
11,,healthy,,,,,,,,,,5838,6650,3692521,
44,patients,patients,,,,,,,,,1.0,31323,32648,3205481,
44,,healthy,,,,,,,,,1.0,31323,32648,3205481,
10,,healthy,,5.0,5.0,25.3,21-28,21.0,28.0,25.3,,5822,6366,4104703,
32,,healthy,,,,,,,,,,5873,7053,6970151,
33,,healthy,,,,,,,,,,5873,7053,6970151,
12,,healthy,young adult,4.0,8.0,26.1,21.7-37.8,21.7,37.8,,,12577,13391,4410789,
10,"unilateral conversion disorder, sensory subtype",patients,,0.0,10.0,41.0,25-58,25.0,58.0,,,5282,6237,4215400,
137,,healthy,,,,,,,,,,8489,9349,7226880,
50,,healthy,,,,,,,,,,11258,12905,6214650,
14,chronic stroke,patients,unilateral hemispheric impairment,13.0,1.0,54.0,8 years,,,,,8580,9785,8208881,
60,,healthy,,,,,,,,,,5871,6680,8215264,
14,,healthy,,7.0,7.0,21.93,19 to 26,19.0,26.0,,,6058,6713,3783387,
15,autistic,patients,,2.0,13.0,22.4,14-35,14.0,35.0,,,8812,10026,4596928,
18,,healthy,,15.0,3.0,21.72,14-36,14.0,36.0,,,8812,10026,4596928,
10,,healthy,right-handed,10.0,0.0,51.0,35-67,35.0,67.0,,,50624,51397,8505455,
6,,healthy,physics experts,5.0,1.0,59.5,40-79,40.0,79.0,,,50624,51397,8505455,
16,healthy,participants,right-handed,7.0,9.0,24.8,,,,,,8327,8821,4124704,
21,,healthy,,9.0,12.0,23.7,,,,,,5318,5866,3985424,
93,,healthy,,,,,,,,,1.0,14580,16577,7746820,
30,NCAA Division I varsity athletes,athletes,male,30.0,0.0,20.2,1.5 years,20.2,21.7,20.2,,9457,11545,7822072,
18,soccer players,athletes,male,18.0,0.0,,,,,,,9457,11545,7822072,
4,cross-country runners,athletes,male,4.0,0.0,,,,,,,9457,11545,7822072,
8,golfers,athletes,male,8.0,0.0,,,,,,,9457,11545,7822072,
2,athletes,athletes,male,2.0,0.0,,,,,,,9457,11545,7822072,
13,soccer players,athletes,female,0.0,13.0,,,,,,,9457,11545,7822072,
11,controls,athletes,female,0.0,11.0,,,,,,,9457,11545,7822072,
24,athletes,athletes,male,24.0,0.0,,,,,,,9457,11545,7822072,
33,,healthy,,16.0,17.0,25.6,21-30,21.0,30.0,24.0,,5022,5452,3832610,
30,,healthy,,,,,,,,,,5633,6430,6174248,
33,EMCI,patients,,,,,,,,,,5633,6430,6174248,
32,LMCI,patients,,,,,,,,,,5633,6430,6174248,
29,AD,patients,,,,,,,,,,5633,6430,6174248,
24,GAD,patients,adolescents,,,,,,,,,6788,9317,5529377,
16,,healthy,comparison subjects,,,,,,,,,6788,9317,5529377,
33,healthy,participants,neurologically and psychiatrically healthy subjects,14.0,19.0,23.8,,,,,,8337,8783,4392699,
291,healthy,patients,control,150.0,141.0,35.0,20-50,20.0,50.0,30.0,1.0,7423,9870,5066805,
45,,healthy,elderly,,,,,,,,,7732,10149,4131189,
36,MCI,patients,elderly,,,,,,,,,7732,10149,4131189,
27,child,musically trained,,7.0,8.0,10.9,9-12 yrs,9.0,12.0,,,15801,16439,4061064,
12,child,untrained,,4.0,8.0,10.9,9-12 yrs,9.0,12.0,,,15801,16439,4061064,
20,CLBP,patients,Group 1,,,,,,,,,6760,8419,8828077,
20,,healthy,Group 2,,,,,,,,,6760,8419,8828077,
8,TBI,patients,adult,5.0,3.0,36.37,23-50,23.0,50.0,,,8063,10391,4801860,
61,,healthy,female,0.0,61.0,23.0,,,,,,9587,10845,6691771,
33,MDD,patients,,12.0,21.0,36.1,18 to 65,18.0,65.0,36.19,,8038,10131,6070691,
26,,healthy,,10.0,16.0,33.9,18 to 65,18.0,65.0,33.91,,8038,10131,6070691,
20,PNES,patients,,7.0,13.0,19.65,7.56 years,,,,,20149,21796,4480007,
20,,healthy,,8.0,12.0,21.85,1.70 years,,,,,20149,21796,4480007,
19,,healthy,,13.0,6.0,21.5,21-25,21.0,25.0,22.0,,5995,6526,5498521,
16,diet participants,patients,diet participants,5.0,11.0,40.6,23-52 years,23.0,52.0,,,7103,10074,3946492,
15,surgical participants,patients,surgical participants,3.0,12.0,41.4,21-56 years,21.0,56.0,,,7103,10074,3946492,
17,,healthy,nonsmokers,6.0,11.0,27.3,27.2-27.4,27.2,27.4,27.3,,5684,6905,4264953,
26,,healthy,,14.0,12.0,23.4,4.6 years,,,,,6805,7479,6315197,
28,healthy,control,adults,,,,,,,,,9277,9950,4379901,
27,schizophrenia,patients,,,,,,,,,,9277,9950,4379901,
15,,healthy,,0.0,15.0,24.5,18-31,18.0,31.0,,,11378,12758,3059891,
15,,healthy,,0.0,15.0,26.7,18-37,18.0,37.0,,,11378,12758,3059891,
11,,healthy,,6.0,5.0,25.0,3 years,,,,,10514,11962,4382975,
14,,healthy,,11.0,3.0,25.0,3 years,,,,,10514,11962,4382975,
14,healthy,young adults,,4.0,10.0,26.0,22-33,22.0,33.0,26.0,,10983,11789,7670044,
23,typically-developing,patients,girls,,,,,,,,,26247,28453,6838181,
13,typically-developing,patients,males,,,,,,,,,26247,28453,6838181,
30,,healthy,,21.0,9.0,22.6,18-27,18.0,27.0,,,6222,9509,7873197,
51,single attack ON,patients,,9.0,42.0,37.51,13.03 years,,,,,4445,5937,6306625,
45,recurrent attacks ON,patients,,13.0,32.0,33.8,13.93 years,,,,,4445,5937,6306625,
49,,healthy,,14.0,35.0,33.57,10.63 years,,,,,4445,5937,6306625,
30,,healthy,,15.0,15.0,25.0,20-30,20.0,30.0,25.0,4.0,8799,11882,3805688,
25,cLBP,patients,,,,,,,,,,6593,7741,7473423,
25,healthy,controls,,,,,,,,,,6593,7741,7473423,
29,DBDs,patients,youth,,,,,,,,,8227,10148,5609860,
20,,healthy,youth,,,,,,,,,8227,10148,5609860,
10,ONFH patients,patients,,5.0,5.0,,,,,,1.0,5876,8300,7527596,
