count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid
50,,healthy,group 2,25.0,25.0,40.0,25-60,25.0,60.0,45.0,,2088,5329,4969290
15,tFUS-Active,patients,,,,,,,,,4.0,17510,21089,7058635
24,Placebo,patients,,,,,,,,,4.0,17510,21089,7058635
20,mTBI with PTH,patients,male,10.0,10.0,35.0,25-45,25.0,45.0,30.0,9.0,18708,21641,7389638
20,mTBI without PTH,patients,female,10.0,10.0,40.0,30-50,30.0,50.0,35.0,9.0,18708,21641,7389638
15,,healthy,,15.0,0.0,26.0,1.4,,,,2.0,8450,9492,5270359
30,MCS,patients,MCS patients,15.0,15.0,45.0,30-60,30.0,60.0,45.0,12.0,38724,42281,7141258
20,VS,patients,VS patients,10.0,10.0,50.0,40-60,40.0,60.0,50.0,12.0,38724,42281,7141258
40,,healthy,healthy controls,20.0,20.0,35.0,25-45,25.0,45.0,35.0,12.0,38724,42281,7141258
318,UCPPS or healthy control,initial cohort,,,,,,,,,1.0,8026,11736,7548991
15,healthy control,healthy controls,,6.0,9.0,,,,,,1.0,8026,11736,7548991
8,,healthy,,7.0,8.0,,,,,,1.0,8026,11736,7548991
100,patients,MAPP cohort,,,,,,,,,1.0,8026,11736,7548991
109,healthy controls,MAPP cohort,,,,,,,,,1.0,8026,11736,7548991
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,6.0,15066,18372,5155664
15,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,6.0,15066,18372,5155664
20,chronic musculoskeletal pain,patients,TNA,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,2093,5732,5256125
15,chronic musculoskeletal pain,patients,SNA,8.0,7.0,50.0,40-60,40.0,60.0,55.0,,2093,5732,5256125
10,chronic musculoskeletal pain,patients,SNA with MS,5.0,5.0,55.0,50-60,50.0,60.0,55.0,,2093,5732,5256125
10,chronic musculoskeletal pain,patients,TENS,5.0,5.0,60.0,50-70,50.0,70.0,65.0,,2093,5732,5256125
30,,healthy,control group,15.0,15.0,35.0,20-50,20.0,50.0,30.0,1.0,9180,12851,3045463
20,PD OFF,patients,PD OFF,10.0,10.0,60.0,50-70,50.0,70.0,65.0,1.0,9180,12851,3045463
25,PD ON,patients,PD ON,12.0,13.0,62.0,55-70,55.0,70.0,60.0,1.0,9180,12851,3045463
13,SSNHL,patients,L-SSNHL,,,,,,,,9.0,14591,17290,7527900
17,SSNHL,patients,R-SSNHL,,,,,,,,9.0,14591,17290,7527900
13,,healthy,HC-1,,,,,,,,9.0,14591,17290,7527900
17,,healthy,HC-2,,,,,,,,9.0,14591,17290,7527900
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,4.0,13155,16302,6084775
15,patients,patients,experimental,8.0,7.0,35.0,30-40,30.0,40.0,35.0,4.0,13155,16302,6084775
13,KOA,patients,,,,,,,,,,1779,4342,8667073
13,,healthy,,,,,,,,,,1779,4342,8667073
20,primary HFS,patients,male,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,1802,4704,8569140
30,,healthy,male,15.0,15.0,35.0,20-50,20.0,50.0,30.0,,1802,4704,8569140
30,,healthy,female,15.0,15.0,30.0,25-40,25.0,40.0,35.0,,1802,4704,8569140
1,,healthy,young participants,1.0,0.0,25.0,20-30,20.0,30.0,25.0,1.0,5775,7241,6930796
1,Wernicke's encephalopathy,patients,Cases,1.0,0.0,65.0,65,65.0,65.0,65.0,,4495,7459,6776602
20,VaMCI,patients,male,10.0,10.0,65.0,60-70,60.0,70.0,65.0,7.0,17688,21555,6350268
20,,healthy,female,0.0,20.0,68.0,65-70,65.0,70.0,68.0,7.0,17688,21555,6350268
1,obese,patients,"young, obese Hispanic females",0.0,1.0,,,,,,,1884,4507,3659193
46,,healthy,,17.0,29.0,18.0,17-20,17.0,20.0,18.0,1.0,7644,8119,4512033
20,cirrhotic patients,patients,OHE,12.0,8.0,45.0,30-60,30.0,60.0,42.0,6.0,23145,26738,4431841
20,,healthy,,10.0,10.0,40.0,25-55,25.0,55.0,38.0,6.0,23145,26738,4431841
56,PDM,patients,Val/Val,,,,,,,,7.0,22145,25136,4806293
56,PDM,patients,Val/Met,,,,,,,,7.0,22145,25136,4806293
56,PDM,patients,Met/Met,,,,,,,,7.0,22145,25136,4806293
60,,healthy,female controls,,,,,,,,7.0,22145,25136,4806293
46,,healthy,,,,,,,,,1.0,8284,9144,4558049
12,PKU,patients,,7.0,5.0,,,,,,8.0,18937,20388,3871382
12,non-PKU,non-PKU participants,,,,,,,,,8.0,18937,20388,3871382
20,IG,patients,IG,10.0,10.0,35.0,25-45,25.0,45.0,30.0,7.0,32449,34074,7591942
15,EG,patients,EG,8.0,7.0,40.0,30-50,30.0,50.0,45.0,7.0,32449,34074,7591942
14,AN,patients,AN-NM,,,,,,,,6.0,19628,22831,3913832
14,AN,patients,AN-M,,,,,,,,6.0,19628,22831,3913832
14,,healthy,matched HC,,,,,,,,6.0,19628,22831,3913832
17,,healthy,AN-NM,,,,,,,,6.0,19628,22831,3913832
17,,healthy,AN-M,,,,,,,,6.0,19628,22831,3913832
44,PDM,patients,,,,,,,,,1.0,5674,9071,8180846
11,mononuclear stem cell group,patients,,11.0,1.0,46.5,,,,,9.0,13153,14640,3908296
10,control group,patients,,10.0,2.0,47.08,,,,,9.0,13153,14640,3908296
5,patients,patients,subgroup1,3.0,2.0,35.0,25-45,25.0,45.0,35.0,4.0,22823,24161,7267973
4,,healthy,subgroup2,2.0,2.0,40.0,30-50,30.0,50.0,40.0,4.0,22823,24161,7267973
20,obese,patients,obese,10.0,10.0,35.0,25-45,25.0,45.0,30.0,9.0,23651,27429,3272045
20,,healthy,normal-weight,10.0,10.0,30.0,20-40,20.0,40.0,25.0,9.0,23651,27429,3272045
1,healthy,patients,group1,10.0,15.0,30.0,20-40,20.0,40.0,25.0,3.0,14137,18095,3009480
2,,healthy,group2,5.0,8.0,45.0,40-50,40.0,50.0,47.0,3.0,14137,18095,3009480
10,PD-pRBD,patients,group 1,5.0,5.0,60.0,50-70,50.0,70.0,55.0,5.0,26671,30238,8784770
15,PD-pRBD,patients,group 2,8.0,7.0,65.0,55-75,55.0,75.0,60.0,5.0,26671,30238,8784770
20,,healthy,group 1,10.0,10.0,45.0,35-55,35.0,55.0,40.0,5.0,26671,30238,8784770
1,healthy,patients,group 1,10.0,15.0,35.0,25-45,25.0,45.0,30.0,2.0,7491,10042,7264388
2,,healthy,group 2,5.0,8.0,40.0,30-50,30.0,50.0,35.0,2.0,7491,10042,7264388
50,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,12.0,30889,32155,3734351
30,patients,patients,group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,12.0,30889,32155,3734351
1,AD,patients,,,,,,,,,8.0,20624,21180,5905235
1,BPD,patients,female,0.0,1.0,,,,,,8.0,36878,38406,5879116
1,healthy,controls,female,0.0,1.0,,,,,,8.0,36878,38406,5879116
20,FLE,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,1929,4805,6731699
20,,healthy,Group B,12.0,8.0,28.0,20-35,20.0,35.0,25.0,,1929,4805,6731699
50,T2DM patients with target cholesterol,patients,higher cholesterol,25.0,25.0,60.0,50-70,50.0,70.0,55.0,11.0,28744,31205,4490615
42,NC,participants,,,,,,,,,6.0,14691,15284,7396401
38,MCI,participants,,,,,,,,,6.0,14691,15284,7396401
22,AD,participants,,,,,,,,,6.0,14691,15284,7396401
13,,healthy,,,,,,,,,7.0,25563,28560,7237737
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,10.0,38398,42201,5575270
15,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,10.0,38398,42201,5575270
7,healthy,patients,group1,3.0,4.0,25.0,20-30,20.0,30.0,25.0,5.0,18677,22535,7903062
5,,healthy,group2,2.0,3.0,35.0,30-40,30.0,40.0,35.0,5.0,18677,22535,7903062
1,essential tremor,patients,,,,,,,,,4.0,14487,15304,5973500
1,,healthy,volunteers,,,,,,,,4.0,14487,15304,5973500
20,healthy,volunteers,,,,33.5,33.5-33.5,33.5,33.5,33.5,3.0,9981,10520,3582997
13,healthy,patients,high-DSS,7.0,6.0,25.0,20-30,20.0,30.0,25.0,7.0,20722,23520,4749714
14,healthy,patients,low-DSS,8.0,6.0,28.0,25-35,25.0,35.0,28.0,7.0,20722,23520,4749714
15,ADPs,male,ADPs,15.0,0.0,,,,,,8.0,18842,22388,8752324
15,HCs,male,HCs,15.0,0.0,,,,,,8.0,18842,22388,8752324
186,healthy,patients,adults,100.0,86.0,70.0,60-80,60.0,80.0,68.0,13.0,45988,49094,4861722
20,ADHD,patients,Group A,10.0,10.0,25.0,20-30,20.0,30.0,25.0,4.0,15026,16843,7306625
15,,healthy,Group B,8.0,7.0,28.0,25-35,25.0,35.0,28.0,4.0,15026,16843,7306625
20,GLUT1DS,patients,children,10.0,10.0,12.0,8-16,8.0,16.0,10.0,1.0,5340,7286,7313681
20,GLUT1DS,patients,adults,10.0,10.0,30.0,25-40,25.0,40.0,35.0,1.0,5340,7286,7313681
20,healthy,controls,children,10.0,10.0,10.0,6-14,6.0,14.0,9.0,1.0,5340,7286,7313681
20,healthy,controls,adults,10.0,10.0,35.0,30-45,30.0,45.0,40.0,1.0,5340,7286,7313681
10,healthy,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,25.0,6.0,23411,26118,3058137
15,,healthy,Group B,8.0,7.0,45.0,35-55,35.0,55.0,50.0,6.0,23411,26118,3058137
20,healthy,patients,children,10.0,10.0,8.0,6-10,6.0,10.0,8.0,5.0,13183,16924,7469830
108,,healthy,,56.0,52.0,21.27,18 to 25,18.0,25.0,21.71,,7979,9072,7502830
23,,healthy,,,,,,,,,8.0,27161,30274,4382275
23,,healthy,,,,,,,,,8.0,27161,30274,4382275
11,ADHD,patients,young,7.0,4.0,12.5,11-13,11.0,13.0,12.0,5.0,10792,13565,4670482
8,ADHD,patients,old,5.0,3.0,15.0,14-16,14.0,16.0,15.0,5.0,10792,13565,4670482
10,,healthy,young,6.0,4.0,12.0,11-13,11.0,13.0,12.0,5.0,10792,13565,4670482
9,,healthy,old,4.0,5.0,15.5,14-16,14.0,16.0,15.5,5.0,10792,13565,4670482
3,,healthy,,2.0,1.0,30.0,25-35,25.0,35.0,30.0,7.0,14501,17490,3730190
10,patients,patients,DD,5.0,5.0,40.0,35-45,35.0,45.0,40.0,7.0,14501,17490,3730190
8,patients,patients,SCZ,4.0,4.0,50.0,45-55,45.0,55.0,50.0,7.0,14501,17490,3730190
30,Alzheimer's disease,patients,Group A,15.0,15.0,65.0,50-80,50.0,80.0,60.0,,1918,4623,8277796
25,,healthy,Group B,10.0,15.0,55.0,40-70,40.0,70.0,50.0,,1918,4623,8277796
1,,healthy,subjects,0.0,1.0,25.0,20-30,20.0,30.0,25.0,6.0,11757,15668,3866129
18,DM1,patients,,8.0,10.0,44.44,,,,,8.0,19389,20340,5772436
20,,healthy,,9.0,11.0,,,,,,8.0,19389,20340,5772436
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,8.0,31253,32587,6668391
30,,healthy,group2,15.0,15.0,35.0,25-45,25.0,45.0,35.0,8.0,31253,32587,6668391
30,PI patients,patients,,,,,,,,,1.0,6686,7954,7821580
22,,healthy,,11.0,11.0,18.5,18-20,18.0,20.0,,5.0,13847,15478,3902357
20,,healthy,children,10.0,10.0,8.0,6-10,6.0,10.0,8.0,9.0,31593,35486,8464598
15,NDD,patients,children,8.0,7.0,9.0,7-11,7.0,11.0,9.0,9.0,31593,35486,8464598
10,ADHD,patients,children,6.0,4.0,10.0,8-12,8.0,12.0,10.0,9.0,31593,35486,8464598
1,pwMS,patients,,0.0,1.0,,,,,,,5861,7132,7696273
1,,healthy,demographically matched,,,,,,,,,5861,7132,7696273
1,,healthy,,1.0,0.0,,,,,,5.0,17281,18309,6744568
20,HD-ESRD patients,patients,HD-ESRD patients,10.0,10.0,45.0,30-60,30.0,60.0,40.0,9.0,22122,23696,8413196
20,,healthy,control group,10.0,10.0,35.0,25-45,25.0,45.0,30.0,9.0,22122,23696,8413196
13,FM,patients,within-participant,7.0,6.0,35.0,25-45,25.0,45.0,35.0,12.0,33284,36684,4519547
12,EE,patients,cross-participant,5.0,7.0,40.0,30-50,30.0,50.0,40.0,12.0,33284,36684,4519547
1,facial palsy,patients,acupuncture fMRI,1.0,0.0,35.0,30-40,30.0,40.0,35.0,2.0,8711,11893,3662123
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,7.0,22474,24863,5460049
15,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,7.0,22474,24863,5460049
21,,healthy,,20.0,1.0,26.38,18-40 years,18.0,40.0,,5.0,17177,18203,4755012
8,,healthy,,5.0,3.0,,,,,,12.0,31699,35033,6861567
13,,healthy,,5.0,8.0,,,,,,12.0,31699,35033,6861567
51,,healthy,,23.0,28.0,,,,,,12.0,31699,35033,6861567
34,,healthy,,18.0,16.0,,,,,,12.0,31699,35033,6861567
8,,healthy,,8.0,0.0,30.0,20-40,20.0,40.0,30.0,3.0,8948,12559,7251141
2,FD,patients,,1.0,1.0,35.0,30-40,30.0,40.0,35.0,3.0,8948,12559,7251141
3,IBD,patients,,2.0,1.0,45.0,40-50,40.0,50.0,45.0,3.0,8948,12559,7251141
1,IBS,patients,,0.0,1.0,55.0,50-60,50.0,60.0,55.0,3.0,8948,12559,7251141
20,healthy,patients,Group A,10.0,10.0,35.0,20-50,20.0,50.0,30.0,,2042,5687,8303916
15,,healthy,Group B,8.0,7.0,45.0,30-60,30.0,60.0,50.0,,2042,5687,8303916
19,FLE patients,patients,,,,,,,,,1.0,7541,10717,6485093
19,,healthy,,,,,,,,,1.0,7541,10717,6485093
20,,healthy,,10.0,10.0,,,,,,18.0,47214,49371,5844060
20,PMS,patients,PMS group,10.0,10.0,35.0,25-45,25.0,45.0,30.0,5.0,22084,25493,4763436
15,iASD,patients,iASD group,8.0,7.0,28.0,20-35,20.0,35.0,25.0,5.0,22084,25493,4763436
30,,healthy,healthy group,15.0,15.0,40.0,30-50,30.0,50.0,35.0,5.0,22084,25493,4763436
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,8.0,32281,34788,4122182
15,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,8.0,32281,34788,4122182
50,PBD,patients,PBD,25.0,25.0,35.0,20-50,20.0,50.0,30.0,7.0,15453,16607,3933715
50,,healthy,Control,30.0,20.0,40.0,25-55,25.0,55.0,35.0,7.0,15453,16607,3933715
7,experimental,participants,experimental group,4.0,3.0,35.0,25-45,25.0,45.0,30.0,4.0,11724,12828,7877466
7,control,participants,control group,3.0,4.0,40.0,30-50,30.0,50.0,45.0,4.0,11724,12828,7877466
10,AD,patients,HC,5.0,5.0,70.0,60-80,60.0,80.0,70.0,,1406,5054,8226532
50,cirrhotic patients,patients,MHE,30.0,20.0,55.0,40-70,40.0,70.0,57.0,,2373,4968,3404989
50,,healthy,,25.0,25.0,50.0,30-60,30.0,60.0,52.0,,2373,4968,3404989
73,,healthy,morning types,,,,,,,,2.0,5844,7789,7830976
73,,healthy,evening types,,,,,,,,2.0,5844,7789,7830976
39,,healthy,,,,,,,,,2.0,5844,7789,7830976
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,19.0,48279,51579,7611695
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,19.0,48279,51579,7611695
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,5.0,27254,29078,7242814
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,47.0,5.0,27254,29078,7242814
18,medication overuse headache and migraine (with and without aura),patients,,,,,,,,,1.0,3062,6374,6026656
18,,healthy,,,,,,,,,1.0,3062,6374,6026656
33,healthy,patients,group1,15.0,18.0,25.0,20-30,20.0,30.0,25.0,20.0,30315,31426,5652281
45,patients,patients,group2,20.0,25.0,30.0,25-35,25.0,35.0,30.0,20.0,30315,31426,5652281
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,6.0,20088,23012,6443848
30,patients,patients,treatment,15.0,15.0,40.0,35-45,35.0,45.0,40.0,6.0,20088,23012,6443848
25,ASC,patients,high-functioning adults,,,,,,,,1.0,7605,9622,3422311
26,,healthy,adults,,,,,,,,1.0,7605,9622,3422311
12,,healthy,,,,,,,,,11.0,33203,34568,3780305
6,T2DM-CI,patients,T2DM-CI,3.0,3.0,50.0,40-60,40.0,60.0,45.0,,5915,7017,7829678
7,T2DM-NC,patients,T2DM-NC,4.0,3.0,55.0,45-65,45.0,65.0,60.0,,5915,7017,7829678
5,,healthy,healthy,2.0,3.0,45.0,35-55,35.0,55.0,40.0,,5915,7017,7829678
50,stroke,patients,dominant hemisphere,25.0,25.0,60.0,50-70,50.0,70.0,55.0,,2820,6143,8299339
50,stroke,patients,non-dominant hemisphere,30.0,20.0,65.0,55-75,55.0,75.0,60.0,,2820,6143,8299339
50,aMCI,patients,male,25.0,25.0,65.0,60-70,60.0,70.0,65.0,,2147,5007,3541073
50,aMCI,patients,female,0.0,50.0,70.0,65-75,65.0,75.0,70.0,,2147,5007,3541073
1,,healthy,adults,0.0,1.0,25.0,20-30,20.0,30.0,25.0,2.0,10336,11099,6413302
12,MDD,patients,,6.0,6.0,70.0,50-90,50.0,90.0,65.0,1.0,9655,10692,8766797
12,,healthy,,6.0,6.0,70.0,50-90,50.0,90.0,65.0,1.0,9655,10692,8766797
50,MDD,patients,Group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,,1847,5188,6377652
40,,healthy,Group B,15.0,25.0,28.0,22-40,22.0,40.0,25.0,,1847,5188,6377652
50,schizophrenia,patients,preserved insight,25.0,25.0,35.0,25-45,25.0,45.0,35.0,,2261,5293,3906535
50,schizophrenia,patients,poor insight,30.0,20.0,40.0,30-50,30.0,50.0,40.0,,2261,5293,3906535
50,,healthy,,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,2261,5293,3906535
20,FM patients,patients,FM patients,10.0,10.0,45.0,30-60,30.0,60.0,40.0,16.0,39383,42300,6820536
20,,healthy,healthy controls,10.0,10.0,40.0,25-55,25.0,55.0,35.0,16.0,39383,42300,6820536
90,pED,patients,suffering from erectile dysfunction under their 40s,,,,,,,,,2466,5450,6290711
20,DLB,patients,Group 1,10.0,10.0,65.0,50-80,50.0,80.0,60.0,,2077,5975,3984441
15,AD,patients,Group 2,8.0,7.0,70.0,60-85,60.0,85.0,75.0,,2077,5975,3984441
30,,healthy,Group 3,15.0,15.0,55.0,40-70,40.0,70.0,60.0,,2077,5975,3984441
14,,healthy,,10.0,10.0,,,,,,,6639,8518,7350548
17,,healthy,,13.0,10.0,,,,,,,6639,8518,7350548
20,idiopathic generalized epilepsies,patients,group 1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,2665,5135,5133650
15,mesial temporal lobe epilepsy,patients,group 2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,,2665,5135,5133650
30,,healthy,group 1,15.0,15.0,40.0,30-50,30.0,50.0,40.0,,2665,5135,5133650
20,healthy,patients,adolescents,10.0,10.0,15.0,10-20,10.0,20.0,15.0,,2362,6279,3991323
30,patients,patients,adults,15.0,15.0,30.0,25-40,25.0,40.0,30.0,,2362,6279,3991323
10,narcolepsy,patients,group 1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,3.0,13856,14852,4971065
15,insomnia,patients,group 2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,3.0,13856,14852,4971065
20,,healthy,group 1,10.0,10.0,40.0,30-50,30.0,50.0,40.0,3.0,13856,14852,4971065
31,SLE patients,patients,,0.0,31.0,,,,,,2.0,6774,8334,6899324
20,,healthy,female,0.0,20.0,,,,,,2.0,6774,8334,6899324
14,,healthy,,,,,,,,,4.0,13042,14927,6016936
10,,healthy,,,,,,,,,4.0,13042,14927,6016936
12,left chronic shoulder pain,contralateral,,,,,,,,,1.0,8405,9133,5846304
12,left chronic shoulder pain,ipsilateral,,,,,,,,,1.0,8405,9133,5846304
12,,healthy,right-handed native speakers of German,7.0,5.0,,21-39 years,,,,1.0,6948,7325,3329794
20,ADHD,patients,adolescents,12.0,8.0,15.5,13-17,13.0,17.0,15.0,,2839,6377,6067073
20,,healthy,adolescents,10.0,10.0,15.0,14-16,14.0,16.0,15.0,,2839,6377,6067073
17,HD,patients,,17.0,0.0,33.9,25-42,25.0,42.0,33.0,3.0,9456,11400,3590175
15,,healthy,male,15.0,0.0,34.3,20-43,20.0,43.0,34.0,3.0,9456,11400,3590175
11,,healthy,,8.0,3.0,33.1,25-47 years,25.0,47.0,,3.0,9509,10064,6328158
8,healthy,patients,children,4.0,4.0,8.0,6-10,6.0,10.0,8.0,10.0,31627,35486,8642429
20,unilateral facial synkinesis,patients,unilateral facial synkinesis,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,1798,4670,6458910
1,,healthy,college freshmen,0.0,1.0,18.0,18-18,18.0,18.0,18.0,,6607,10425,5614979
55,adolescents,patients,males,17.0,38.0,,,,,,7.0,14174,16037,7057279
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,5836,9674,3078751
15,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,5836,9674,3078751
50,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,7.0,22820,26591,5432174
30,,healthy,group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,7.0,22820,26591,5432174
20,depressed,patients,unmedicated,10.0,10.0,35.0,25-45,25.0,45.0,30.0,11.0,22439,23433,3059627
20,,healthy,unmedicated,10.0,10.0,40.0,30-50,30.0,50.0,35.0,11.0,22439,23433,3059627
20,patients,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,6.0,15678,19535,4530666
15,,healthy,group 2,8.0,7.0,28.0,20-35,20.0,35.0,25.0,6.0,15678,19535,4530666
20,PDM,patients,menstruation,10.0,10.0,30.0,20-40,20.0,40.0,25.0,15.0,27672,30993,5216367
15,,healthy,peri-ovulatory phase,5.0,10.0,35.0,25-45,25.0,45.0,30.0,15.0,27672,30993,5216367
16,ASD,OO,,,,,,,,,,9321,11215,4707189
23,ASD,HFA,,,,,,,,,,9321,11215,4707189
20,Typically Developing,TD,,,,,,,,,,9321,11215,4707189
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,4.0,9173,12596,4141974
15,patients,patients,migraine,5.0,10.0,35.0,30-40,30.0,40.0,35.0,4.0,9173,12596,4141974
100,,healthy,control,50.0,50.0,30.0,20-40,20.0,40.0,30.0,,2899,6260,7303392
50,schizophrenia,patients,schizophrenia,30.0,20.0,35.0,25-45,25.0,45.0,35.0,,2899,6260,7303392
30,bipolar disorder,patients,bipolar disorder,15.0,15.0,40.0,30-50,30.0,50.0,40.0,,2899,6260,7303392
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,6858,10028,3130379
60,patients,patients,group2,30.0,30.0,35.0,25-45,25.0,45.0,35.0,1.0,6858,10028,3130379
14,,healthy,14-year olds,,,,,,,,,5817,8328,5309221
50,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,1420,4195,8451880
40,,healthy,Group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,,1420,4195,8451880
18,,healthy,,13.0,5.0,23.5,17-30,17.0,30.0,,1.0,12509,12980,3960510
10,marijuana using adolescents,patients,MJ,5.0,5.0,16.0,12-18,12.0,18.0,16.0,,1964,5512,4691408
10,,healthy,HC,5.0,5.0,16.0,12-18,12.0,18.0,16.0,,1964,5512,4691408
29,,healthy,,,,,,,,,9.0,22767,25077,8568270
15,CP,patients,CPs,8.0,7.0,32.0,20-45,20.0,45.0,30.0,,1898,5385,4230164
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,8.0,29183,32354,3539852
15,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,8.0,29183,32354,3539852
20,CTS patients,patients,right-lesioned,10.0,10.0,45.0,30-60,30.0,60.0,42.0,6.0,17531,19642,8578723
15,,healthy,dominant hand,8.0,7.0,38.0,25-50,25.0,50.0,35.0,6.0,17531,19642,8578723
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,10957,13308,3610191
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,1.0,10957,13308,3610191
1,healthy,patients,group1,5.0,7.0,35.0,25-45,25.0,45.0,30.0,14.0,50610,53743,8026217
2,,healthy,group2,3.0,4.0,40.0,30-50,30.0,50.0,35.0,14.0,50610,53743,8026217
12,aniridia,participants,,,,,,,,,2.0,9665,10857,4271605
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,16.0,57238,61133,5396873
30,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,16.0,57238,61133,5396873
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,8.0,1756,5713,4333285
30,patients,patients,experimental,15.0,15.0,40.0,35-45,35.0,45.0,40.0,8.0,1756,5713,4333285
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,4.0,16084,16786,6854061
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,4.0,16084,16786,6854061
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,12.0,30579,32494,4396619
30,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,12.0,30579,32494,4396619
13,healthy,volunteers,aged 2035,7.0,6.0,,,,,,1.0,9160,9562,3250458
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,12.0,36421,38553,3868173
15,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,12.0,36421,38553,3868173
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,4.0,7619,9163,4219727
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,4.0,7619,9163,4219727
20,SPD,patients,focused skin-picking,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,1456,4698,6351678
15,SPD,patients,automatic skin-picking,5.0,10.0,40.0,30-50,30.0,50.0,45.0,,1456,4698,6351678
20,healthy,patients,Group A,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,1733,4438,2816174
15,patients,patients,Group B,8.0,7.0,35.0,30-40,30.0,40.0,35.0,,1733,4438,2816174
19,,healthy,,9.0,10.0,58.7,50-69,50.0,69.0,,10.0,27367,28621,3402450
12,patients,patients,mild to moderate idiopathic PD,7.0,5.0,58.1,38-69,38.0,69.0,,10.0,27367,28621,3402450
32,APD,patients,,,,,,,,,2.0,6899,9601,3943846
35,,healthy,,,,,,,,,2.0,6899,9601,3943846
50,LOD patients,patients,LOD patients,25.0,25.0,65.0,60-70,60.0,70.0,65.0,1.0,4979,7326,5037230
50,,healthy,healthy,25.0,25.0,60.0,55-65,55.0,65.0,60.0,1.0,4979,7326,5037230
27,APS,patients,APS,15.0,12.0,35.0,20-50,20.0,50.0,30.0,2.0,9510,12819,6286581
30,,healthy,HC,18.0,12.0,40.0,25-55,25.0,55.0,38.0,2.0,9510,12819,6286581
50,psychotic disorder,patients,male,30.0,20.0,35.0,20-50,20.0,50.0,30.0,,1630,5607,6733807
50,psychotic disorder,patients,female,20.0,30.0,40.0,25-55,25.0,55.0,35.0,,1630,5607,6733807
